DAY,Node,Call Drop%,Call Drops
8/4/2021,CADGZEAZZ,0,0
8/4/2021,CADGZFAZZ,0,0
8/4/2021,CADGZGAZZ,0,0
8/4/2021,CADGZHAZZ,0,0
8/4/2021,CADGZIAZZ,0,0
8/4/2021,CAFFBAAZZ,0,0
8/4/2021,CAFFBAZAZ,0,0
8/4/2021,CAFFBAAAZ,0,0
8/4/2021,CAFFBABAZ,0,0
8/4/2021,CAFFBBAZZ,0,0
8/4/2021,CAFFBCAZZ,0,0
8/4/2021,CAFFBGAZZ,0,0
8/4/2021,CAFEIAZAZ,0,0
8/4/2021,CAFEIAAAZ,0,0
8/4/2021,CAFEIABAZ,0,0
8/4/2021,CAFEIACAZ,0,0
8/4/2021,CAFEIADAZ,0,0
8/4/2021,CAFEIAGAZ,0,0
8/4/2021,CAFEICAZZ,0,0
8/4/2021,CAFEIGAZZ,0,0
8/4/2021,CAFEIIAZZ,0,0
8/4/2021,CCAAIEBAZ,0,0
8/4/2021,CAEZZBAZZ,0,0
8/4/2021,CAEZZCAZZ,0,0
8/4/2021,CAEZZEAZZ,0,0
8/4/2021,CADFGAAZZ,0,0
8/4/2021,CADFGAZAZ,0,0
8/4/2021,CADFGBAZZ,0,0
8/4/2021,CADFGCAZZ,0,0
8/4/2021,CAZBBFAZZ,0,0
8/4/2021,CAZFHAAZZ,0.22,51
8/4/2021,CAZFHBAZZ,1.01,551
8/4/2021,CAZFHCAZZ,0.61,421
8/4/2021,CACAIAAZZ,0.64,384
8/4/2021,CACAIBAZZ,0.65,157
8/4/2021,CACAICAZZ,0.76,574
8/4/2021,CAZGGAAZZ,0.68,245
8/4/2021,CAZGGBAZZ,0.35,241
8/4/2021,CAZGGCAZZ,0.22,104
8/4/2021,CAZIIAAZZ,1.78,1759
8/4/2021,CAZIIBAZZ,1.38,476
8/4/2021,CAZIICAZZ,0.7,200
8/4/2021,CAABZAAZZ,2.79,247
8/4/2021,CAABZBAZZ,1.54,1738
8/4/2021,CAABZCAZZ,1.77,2804
8/4/2021,CAABZDAZZ,1.95,748
8/4/2021,CAABHAAZZ,1.53,1446
8/4/2021,CAABHBAZZ,0.82,187
8/4/2021,CAABHCAZZ,0.54,168
8/4/2021,CAABHDAZZ,0,0
8/4/2021,CAGBCAAZZ,0.8,183
8/4/2021,CAGBCBAZZ,2.96,62
8/4/2021,CAGBCCAZZ,0.51,64
8/4/2021,CAZGCAAZZ,1.63,83
8/4/2021,CAZGCBAZZ,0.67,197
8/4/2021,CAZGCCAZZ,1.95,116
8/4/2021,CAAGZAAZZ,0,0
8/4/2021,CAAGZBAZZ,1.83,5089
8/4/2021,CAAGZCAZZ,1.96,3472
8/4/2021,CAAGZDAZZ,1.08,1146
8/4/2021,CADCAGAZZ,0,0
8/4/2021,CADCCAAZZ,1.86,146
8/4/2021,CAZZGAAZZ,0.51,209
8/4/2021,CAZZGBAZZ,0.63,159
8/4/2021,CAZZGCAZZ,0.42,334
8/4/2021,CAZDGAAZZ,1.47,180
8/4/2021,CAZDGBAZZ,1.25,166
8/4/2021,CAZDGCAZZ,0.53,84
8/4/2021,CAZABAAZZ,0.66,98
8/4/2021,CAZABBAZZ,0.88,3108
8/4/2021,CAZABCAZZ,0.63,984
8/4/2021,CAZZHAAZZ,0.57,409
8/4/2021,CAZZHBAZZ,0.31,649
8/4/2021,CAZZHCAZZ,0.51,899
8/4/2021,CAZZFAAZZ,2.88,508
8/4/2021,CAZZFCAZZ,0.81,2264
8/4/2021,CAZFBAAZZ,0.63,207
8/4/2021,CAZFBBAZZ,0.44,389
8/4/2021,CAZFBCAZZ,0.6,161
8/4/2021,CACCAAAZZ,0.15,227
8/4/2021,CACCABAZZ,0.23,413
8/4/2021,CACCACAZZ,0.34,741
8/4/2021,CAABCAAZZ,1.04,145
8/4/2021,CAABCBAZZ,0.6,161
8/4/2021,CAABCCAZZ,0.55,487
8/4/2021,CACCBAAZZ,0.33,309
8/4/2021,CACCBBAZZ,0.52,534
8/4/2021,CACCBCAZZ,0.19,259
8/4/2021,CAZIGAAZZ,0.67,156
8/4/2021,CCAZIGBAZ,1.91,1275
8/4/2021,FCAZIGCAZ,1.2,42
8/4/2021,CABIGAAZZ,0.6,200
8/4/2021,CABIGBAZZ,2.1,2721
8/4/2021,CABIGCAZZ,1.61,446
8/4/2021,CAIGDAAZZ,1.16,817
8/4/2021,CAIGDBAZZ,0.38,59
8/4/2021,CAIGDCAZZ,3.49,1287
8/4/2021,CCAIGDDAZ,0.85,1197
8/4/2021,CCAIGDEAZ,7.5,210
8/4/2021,CAADBAAZZ,0.58,328
8/4/2021,CAADBBAZZ,2.84,1170
8/4/2021,CAADBCAZZ,0.74,1089
8/4/2021,CAIHZAAZZ,1.45,36
8/4/2021,CAIHZBAZZ,9.28,57
8/4/2021,CAIFHAAZZ,0,0
8/4/2021,CAIFHBAZZ,5.26,1
8/4/2021,CAIGAAAZZ,2.3,26
8/4/2021,CAIGABAZZ,2.2,8
8/4/2021,CAIGACAZZ,0.38,1
8/4/2021,CAIGADAZZ,2.25,5
8/4/2021,CAIGAEAZZ,0,0
8/4/2021,CAIGAFAZZ,0.54,1
8/4/2021,CCAIGAAAZ,0,0
8/4/2021,CCAIGABAZ,0,0
8/4/2021,CCAIGACAZ,3.19,3
8/4/2021,CCAIGADAZ,0,0
8/4/2021,CCAIGAEAZ,2.63,1
8/4/2021,CCAIGAFAZ,6.25,4
8/4/2021,CAIGBAAZZ,7.14,1
8/4/2021,CAIGBBAZZ,1.82,7
8/4/2021,CAIGBCAZZ,2.68,4
8/4/2021,CAIGBDAZZ,9.21,14
8/4/2021,CAIGBEAZZ,4.3,4
8/4/2021,CAIGBFAZZ,0,0
8/4/2021,CCAIGBAAZ,0,0
8/4/2021,CCAIGBBAZ,0,0
8/4/2021,CCAIGBCAZ,15.94,103
8/4/2021,CCAIGBDAZ,1.85,1
8/4/2021,CCAIGBEAZ,2.2,2
8/4/2021,CCAIGBFAZ,0,0
8/4/2021,CAIGCAAZZ,0,0
8/4/2021,CAIGCBAZZ,0,0
8/4/2021,CAIGCCAZZ,0,0
8/4/2021,CAIGCDAZZ,0,0
8/4/2021,CAFDBAAZZ,2.13,1
8/4/2021,CAIFAAAZZ,9.25,27
8/4/2021,CAIFBAAZZ,0.45,4
8/4/2021,CAIFBBAZZ,1.09,2
8/4/2021,CABGEAAZZ,4.7,10502
8/4/2021,CABGEBAZZ,1.15,1140
8/4/2021,CABGECAZZ,2.96,1366
8/4/2021,CABIEAAZZ,1.2,516
8/4/2021,CABIEBAZZ,1.81,2121
8/4/2021,CABIECAZZ,0.93,138
8/4/2021,CAGHFAAZZ,0.26,24
8/4/2021,CAGHFBAZZ,0.29,42
8/4/2021,CAGHFCAZZ,0.85,66
8/4/2021,CADCIAAZZ,1.06,657
8/4/2021,CADCIBAZZ,0.33,20
8/4/2021,CADCICAZZ,0.87,69
8/4/2021,CAACHAAZZ,0.54,504
8/4/2021,CAACHBAZZ,0.84,404
8/4/2021,CAACHCAZZ,0.39,59
8/4/2021,CABIZAAZZ,0.29,359
8/4/2021,CABIZBAZZ,0.25,507
8/4/2021,CABIZCAZZ,0.53,995
8/4/2021,CACGBAAZZ,4.47,3396
8/4/2021,CACGBBAZZ,13.27,8119
8/4/2021,CACGBCAZZ,5.67,6985
8/4/2021,CADBZAAZZ,1.62,1166
8/4/2021,CADBZBAZZ,1.02,63
8/4/2021,CADBZCAZZ,0.79,576
8/4/2021,CAZADAAZZ,0.35,117
8/4/2021,CAZADBAZZ,0.56,258
8/4/2021,CAZADCAZZ,0.85,350
8/4/2021,CCAZDFAAZ,0.56,127
8/4/2021,CCAZDFBAZ,0.58,49
8/4/2021,CCAZDFCAZ,0.23,40
8/4/2021,CAZDAAAZZ,0.4,74
8/4/2021,CAZDABAZZ,0.89,160
8/4/2021,CAZDACAZZ,0.74,32
8/4/2021,CADADAAZZ,0.13,20
8/4/2021,CAADHAAZZ,0.53,356
8/4/2021,CAADHBAZZ,1.67,129
8/4/2021,CAADHCAZZ,2.74,179
8/4/2021,CADGIAAZZ,0.15,22
8/4/2021,CADGIBAZZ,1.29,362
8/4/2021,CADGICAZZ,0.29,42
8/4/2021,CAFEZGAZZ,0.71,345
8/4/2021,CAFEZHAZZ,0.78,486
8/4/2021,CAFEZIAZZ,0.76,624
8/4/2021,CAHAZAAZZ,2.77,471
8/4/2021,CAHAZBAZZ,0.35,546
8/4/2021,CAHAZCAZZ,0.69,411
8/4/2021,CAHAZDAZZ,0.63,324
8/4/2021,CACZIAAZZ,0.26,123
8/4/2021,CACZIBAZZ,1.01,120
8/4/2021,CACZICAZZ,0.6,45
8/4/2021,CAHDAAAZZ,4.87,2109
8/4/2021,CAHDABAZZ,0.44,79
8/4/2021,CAHDACAZZ,3.05,1142
8/4/2021,CABEEAAZZ,2.71,12484
8/4/2021,CABEEBAZZ,2.64,667
8/4/2021,CABEECAZZ,4.63,5043
8/4/2021,CAGGBAAZZ,0.58,1506
8/4/2021,CAGGBDAZZ,0.71,38
8/4/2021,CAGGBEAZZ,0.57,364
8/4/2021,CAGGBFAZZ,0.37,41
8/4/2021,CAZBGAAZZ,0.66,107
8/4/2021,CAZBGBAZZ,3.97,371
8/4/2021,CAZBGCAZZ,0.39,67
8/4/2021,CABCIAAZZ,0.83,600
8/4/2021,CABCIBAZZ,0.81,448
8/4/2021,CABCICAZZ,2.49,845
8/4/2021,CAZHEAAZZ,0.94,290
8/4/2021,CAZHEBAZZ,1.3,753
8/4/2021,CAZHECAZZ,0.42,686
8/4/2021,CAEDABAAZ,0,0
8/4/2021,CAEDABBAZ,0,0
8/4/2021,CAEDAGAZZ,0.87,49
8/4/2021,CAEDAHAZZ,1.67,178
8/4/2021,CAZDCAAZZ,0.46,208
8/4/2021,CAZDCBAZZ,1.05,911
8/4/2021,CAZDCCAZZ,0.91,139
8/4/2021,CAZDFAAZZ,0.69,660
8/4/2021,CAZDFBAZZ,0.2,72
8/4/2021,CAZDFCAZZ,0.2,146
8/4/2021,CAZCFAAZZ,0.68,182
8/4/2021,CAZCFBAZZ,0.79,869
8/4/2021,CAZCFCAZZ,0.89,99
8/4/2021,CAZCFDAZZ,0.96,1209
8/4/2021,CADAIAAZZ,0.53,86
8/4/2021,CADAIBAZZ,0.59,165
8/4/2021,CACFAAAZZ,0.84,538
8/4/2021,CACFABAZZ,0.94,541
8/4/2021,CACFACAZZ,0.34,182
8/4/2021,CABGDAAZZ,0.76,273
8/4/2021,CABGDBAZZ,1.58,158
8/4/2021,CABGDCAZZ,1.47,1555
8/4/2021,CCAGGCDAZ,0.62,676
8/4/2021,CCAGGCEAZ,0.31,175
8/4/2021,CCAGGCFAZ,1.38,1660
8/4/2021,CABIFAAZZ,1.29,880
8/4/2021,CABIFBAZZ,0.49,44
8/4/2021,CABIFCAZZ,1.95,1115
8/4/2021,CAGGDAAZZ,0.04,27
8/4/2021,CAZCCAAZZ,0.31,176
8/4/2021,CAZCCBAZZ,0.4,33
8/4/2021,CAZCCCAZZ,0.67,96
8/4/2021,CAABAAAZZ,0.73,199
8/4/2021,CAABABAZZ,1.54,2221
8/4/2021,CAABACAZZ,0.9,1550
8/4/2021,CAZGFAAZZ,0.8,456
8/4/2021,CAZGFBAZZ,0.29,133
8/4/2021,CAZGFCAZZ,2.51,462
8/4/2021,CAZHDAAZZ,1.2,1597
8/4/2021,CAZHDBAZZ,1.24,425
8/4/2021,CAZHDCAZZ,0.67,201
8/4/2021,CAZHZAAZZ,1.43,498
8/4/2021,CAZHZBAZZ,0.46,88
8/4/2021,CAZHZCAZZ,1.71,864
8/4/2021,CACGAAAZZ,3.23,592
8/4/2021,CACGABAZZ,1.24,8018
8/4/2021,CABAGAAZZ,0.85,947
8/4/2021,CABAGBAZZ,1.4,358
8/4/2021,CABAGCAZZ,0.38,38
8/4/2021,CACZCAAZZ,0.86,411
8/4/2021,CACZCBAZZ,2.79,2924
8/4/2021,CACZCCAZZ,1.37,1769
8/4/2021,CACZDAAZZ,1.34,1180
8/4/2021,CACZDBAZZ,0.83,184
8/4/2021,CACZDCAZZ,1.18,773
8/4/2021,CADHDAAZZ,1.7,158
8/4/2021,CADHDBAZZ,0.55,54
8/4/2021,CADHDCAZZ,0.94,636
8/4/2021,CAACCAAZZ,0.71,292
8/4/2021,CAACCBAZZ,0.59,182
8/4/2021,CAACCCAZZ,1.07,54
8/4/2021,CADABAAZZ,0.98,738
8/4/2021,CADABBAZZ,0.55,491
8/4/2021,CADABCAZZ,0.9,177
8/4/2021,CADABDAZZ,0.91,254
8/4/2021,CCADABBAA,0,0
8/4/2021,CCADABBDA,0,0
8/4/2021,CCAGGBFAZ,0.39,204
8/4/2021,CAACZAAZZ,2.68,1905
8/4/2021,CAACZBAZZ,0.79,2031
8/4/2021,CAACZCAZZ,0.91,834
8/4/2021,CACBIAAZZ,0.49,756
8/4/2021,CACBIBAZZ,0.24,355
8/4/2021,CACBICAZZ,0.39,223
8/4/2021,CACDEAAZZ,0.27,93
8/4/2021,CACDECAZZ,0.56,840
8/4/2021,CAZAFAAZZ,3.32,101
8/4/2021,CCAZAFCAZ,3.22,446
8/4/2021,CADCHGAZZ,0.35,7
8/4/2021,CADCHIAZZ,1.12,337
8/4/2021,CACDHAAZZ,2.64,630
8/4/2021,CACDHBAZZ,0.73,258
8/4/2021,CACDHCAZZ,0.49,109
8/4/2021,CAZBZGAZZ,0.67,790
8/4/2021,CAZBZIAZZ,0,0
8/4/2021,CACZBAAZZ,0.59,365
8/4/2021,CACZBBAZZ,1.53,1933
8/4/2021,CABHEAAZZ,1.06,492
8/4/2021,CABHEBAZZ,0.37,20
8/4/2021,CABHECAZZ,0.45,14
8/4/2021,CABHEDAZZ,1.46,1208
8/4/2021,CACEHAAZZ,2.89,2591
8/4/2021,CACEHBAZZ,3.41,4584
8/4/2021,CACEHCAZZ,2.36,5645
8/4/2021,CAADFAAZZ,0.79,723
8/4/2021,CAADFBAZZ,1.45,996
8/4/2021,CAADFCAZZ,0.55,265
8/4/2021,FCAFEZGAZ,0.36,118
8/4/2021,FCAFEZHAZ,0.36,160
8/4/2021,FCADGFBBA,0,0
8/4/2021,FCADGFBDA,0,0
8/4/2021,CAFGDBAAZ,0,0
8/4/2021,CAAEIAAZZ,8.96,6
8/4/2021,CAAEIBAZZ,2.34,60
8/4/2021,CAZCDAAZZ,0.57,508
8/4/2021,CAZCDBAZZ,0.55,572
8/4/2021,CAZCDCAZZ,0.4,89
8/4/2021,CADCDGAZZ,0.99,123
8/4/2021,CADCDHAZZ,0.74,353
8/4/2021,CABEHAAZZ,4.89,4443
8/4/2021,CCABEHAAZ,1.97,1584
8/4/2021,CCABEHBAZ,0.47,111
8/4/2021,CCABEHCAZ,3.09,99
8/4/2021,CCABEHDAZ,2.67,796
8/4/2021,CCABEHEAZ,6.26,1531
8/4/2021,CCABEHFAZ,2.81,92
8/4/2021,CCABEHGAZ,2.44,181
8/4/2021,CACAAAAZZ,0.97,301
8/4/2021,CACAABAZZ,1.49,243
8/4/2021,CACAACAZZ,1.02,333
8/4/2021,CAHZGAAZZ,3.75,1327
8/4/2021,CAHZGBAZZ,1.82,307
8/4/2021,CAHZGCAZZ,2.06,1183
8/4/2021,CAFCGGAZZ,0.9,104
8/4/2021,CADGFAAZZ,0.41,222
8/4/2021,CADGFBAZZ,0.73,116
8/4/2021,CADGFCAZZ,1.47,753
8/4/2021,CABGZAAZZ,2.09,4638
8/4/2021,CABGZBAZZ,0.79,1036
8/4/2021,CABGZCAZZ,0.96,1195
8/4/2021,CACEIAAZZ,2.87,1474
8/4/2021,CACEIBAZZ,4.69,1687
8/4/2021,CACEICAZZ,2.36,2182
8/4/2021,CACEGAAZZ,2.23,795
8/4/2021,CACEGBAZZ,0.71,518
8/4/2021,CACEGCAZZ,3.04,6636
8/4/2021,CAGZABBAZ,0,0
8/4/2021,CAADEAAZZ,1.77,565
8/4/2021,CAADEBAZZ,1,1608
8/4/2021,CAADECAZZ,0.86,631
8/4/2021,CAACGAAZZ,0.4,159
8/4/2021,CAACGBAZZ,0.75,1824
8/4/2021,CAACGCAZZ,0.72,883
8/4/2021,CAFAHGAZZ,0.68,455
8/4/2021,CAFBCGAZZ,0.26,45
8/4/2021,CAFBCHAZZ,0.29,9
8/4/2021,CAFBAGAZZ,1.08,818
8/4/2021,CAFBBGAZZ,0.51,39
8/4/2021,CAFAFGAZZ,0.16,3
8/4/2021,CAFAGGAZZ,0,0
8/4/2021,CAFAGHAZZ,0.19,1
8/4/2021,CAFAIGAZZ,0.15,1
8/4/2021,CAFAIHAZZ,0.32,3
8/4/2021,CAFAIIAZZ,0.47,2
8/4/2021,CAAZDAAZZ,0.62,1449
8/4/2021,CAAZDBAZZ,1.63,2048
8/4/2021,CAAZDCAZZ,0.6,1059
8/4/2021,CAAZDDAZZ,0.5,440
8/4/2021,CACFHAAZZ,0.54,677
8/4/2021,CACFHBAZZ,1.4,1260
8/4/2021,CACFHCAZZ,0.71,337
8/4/2021,CACCCAAZZ,0.4,443
8/4/2021,CACCCBAZZ,0.29,213
8/4/2021,CACCCCAZZ,0.56,347
8/4/2021,CAAFAAAZZ,1.37,1358
8/4/2021,CAAFABAZZ,1.56,889
8/4/2021,CAAFACAZZ,2.81,8351
8/4/2021,CACCDAAZZ,0.07,15
8/4/2021,CACCDBAZZ,0.1,86
8/4/2021,CACCDCAZZ,0.29,410
8/4/2021,CACCZAAZZ,0.29,261
8/4/2021,CACCZBAZZ,1.17,328
8/4/2021,CACCZCAZZ,3.84,7232
8/4/2021,CABHZAAZZ,1.7,518
8/4/2021,CABHZBAZZ,1.45,1837
8/4/2021,CABHZCAZZ,4.01,1651
8/4/2021,CABCZAAZZ,0,628
8/4/2021,CABCZBAZZ,0,761
8/4/2021,CABCZCAZZ,0,354
8/4/2021,CACBDAAZZ,3.74,641
8/4/2021,CACBDBAZZ,1.43,789
8/4/2021,CACBDCAZZ,0.96,1491
8/4/2021,CAAHBAAZZ,1.4,845
8/4/2021,CAAHBBAZZ,1.27,132
8/4/2021,CAAHBCAZZ,2,4428
8/4/2021,CAZDEAAZZ,0.85,480
8/4/2021,CAZDEBAZZ,0.97,719
8/4/2021,CAZDECAZZ,0.47,98
8/4/2021,CAGZCGAZZ,1.57,957
8/4/2021,CAGZCHAZZ,1.1,330
8/4/2021,CACADAAZZ,1.33,150
8/4/2021,CACADBAZZ,1.02,460
8/4/2021,CACADCAZZ,0.54,604
8/4/2021,CABBAAAZZ,0.33,69
8/4/2021,CABBABAZZ,0.5,352
8/4/2021,CABBACAZZ,0.27,263
8/4/2021,CAGGFBAZZ,0.78,925
8/4/2021,CAGGFDAZZ,3.45,5274
8/4/2021,CAGGFEAZZ,0.78,82
8/4/2021,CACAGAAZZ,0.23,50
8/4/2021,CACAGBAZZ,1.98,3189
8/4/2021,CACAGCAZZ,1.7,1505
8/4/2021,CCAEGHBAA,0,0
8/4/2021,CCAEGHGAZ,0.87,767
8/4/2021,CCAEGHHAZ,0.53,112
8/4/2021,CAFCEAAZZ,1.22,33
8/4/2021,CAFCEBAZZ,0.55,59
8/4/2021,CAFCECAZZ,1.1,110
8/4/2021,CAFCEDAZZ,1.07,59
8/4/2021,CACZEAAZZ,2.58,2125
8/4/2021,CACZEBAZZ,1.2,715
8/4/2021,CACZECAZZ,0.95,443
8/4/2021,CAACBAAZZ,1.91,1262
8/4/2021,CAACBBAZZ,1.01,710
8/4/2021,CAACBCAZZ,0.82,295
8/4/2021,CAAGAAAZZ,2.25,2573
8/4/2021,CAAGABAZZ,1.01,2163
8/4/2021,CAAGACAZZ,1.25,2449
8/4/2021,CAACIAAZZ,0.93,357
8/4/2021,CAACIBAZZ,2.21,108
8/4/2021,CAACICAZZ,1.12,724
8/4/2021,CAAFFAAZZ,6.51,263
8/4/2021,CAAFFBAZZ,1.07,1849
8/4/2021,CAAFFCAZZ,1.25,26
8/4/2021,CAZHBAAZZ,1.87,161
8/4/2021,CAZHBBAZZ,0.95,1304
8/4/2021,CAZHBBAAZ,0,0
8/4/2021,CAZHBCAZZ,0.93,103
8/4/2021,CAAIGAAZZ,0.53,456
8/4/2021,CAAIGBAZZ,0.44,157
8/4/2021,CAAIGCAZZ,0.8,449
8/4/2021,CAZHFAAZZ,5.28,18
8/4/2021,CAZHFBAZZ,0,0
8/4/2021,CAZHFCAZZ,0,0
8/4/2021,CAZHFDAZZ,0,0
8/4/2021,CAZHFEAZZ,0,0
8/4/2021,CABCCAAZZ,2.07,1475
8/4/2021,CABCCBAZZ,0.35,194
8/4/2021,CABCCCAZZ,0.53,368
8/4/2021,CAFBGAAZZ,1.73,402
8/4/2021,CAFBGBAZZ,1.44,650
8/4/2021,CAFBGCAZZ,1.78,3104
8/4/2021,CAFBGDAZZ,2.46,4442
8/4/2021,CABEFAAZZ,2.7,6672
8/4/2021,CABEFBAZZ,3.12,17496
8/4/2021,CABEFCAZZ,4.49,9533
8/4/2021,CAEFFAAZZ,0.45,88
8/4/2021,CAADDAAZZ,1.55,2775
8/4/2021,CAADDBAZZ,0.43,87
8/4/2021,CAADDCAZZ,0.22,37
8/4/2021,CAFGGAAZZ,1.15,55
8/4/2021,CAFGGBAZZ,1.71,732
8/4/2021,CAFGGCAZZ,0,0
8/4/2021,CAFGGDAZZ,1.74,251
8/4/2021,CAAGIAAZZ,1.9,196
8/4/2021,CAAGIBAZZ,0.99,275
8/4/2021,CAAGICAZZ,0.65,130
8/4/2021,CACFFAAZZ,1.74,2633
8/4/2021,CACFFBAZZ,0.49,511
8/4/2021,CACFFCAZZ,0.83,522
8/4/2021,CACHBAAZZ,4.21,103
8/4/2021,CACHBBAZZ,0.43,149
8/4/2021,CACHBCAZZ,0.35,10
8/4/2021,CACFGAAZZ,4.35,5487
8/4/2021,CACFGBAZZ,6.46,16553
8/4/2021,CACFGCAZZ,3.15,1578
8/4/2021,CADEBAAZZ,0.05,6
8/4/2021,CAZDIAAZZ,0.17,40
8/4/2021,CAZDIBAZZ,0.28,68
8/4/2021,CAZDICAZZ,0.18,72
8/4/2021,CAGHAAAZZ,5.75,1960
8/4/2021,CAGHABAZZ,3.16,1428
8/4/2021,CAGHACAZZ,1.73,1037
8/4/2021,CABZHAAZZ,1.01,975
8/4/2021,CABZHBAZZ,0.49,420
8/4/2021,CABZHCAZZ,1.63,1304
8/4/2021,CCABZIGAZ,0.41,110
8/4/2021,CCABZIHAZ,0.52,1083
8/4/2021,CCABECBAZ,3.99,7026
8/4/2021,CCABECCAZ,0.76,622
8/4/2021,CACBZAAZZ,0.97,129
8/4/2021,CACBZBAZZ,0.74,281
8/4/2021,CACBZCAZZ,0.51,295
8/4/2021,CAIAZDAZZ,22.22,12
8/4/2021,CAIAZEAZZ,0,0
8/4/2021,CADFDAAZZ,3.12,304
8/4/2021,CADFDBAZZ,0,0
8/4/2021,CADFDCAZZ,0.22,9
8/4/2021,CAIEFAAZZ,0.39,65
8/4/2021,CAIEFBAZZ,0.51,12
8/4/2021,CAIEFCAZZ,0.18,5
8/4/2021,CAAHCAAZZ,1.32,989
8/4/2021,CAAHCBAZZ,3.17,297
8/4/2021,CAAHCCAZZ,1.66,1050
8/4/2021,CAAIBAAZZ,0.09,30
8/4/2021,CAAIBBAZZ,0.1,41
8/4/2021,CAAIBCAZZ,0.38,119
8/4/2021,CABIBAAZZ,0.88,598
8/4/2021,CABIBBAZZ,0.66,154
8/4/2021,CABIBCAZZ,0.65,431
8/4/2021,CAGEEAAZZ,1.69,794
8/4/2021,CAGEEBAZZ,0.78,1091
8/4/2021,CAGEECAZZ,1.35,1414
8/4/2021,CABFBAAZZ,2.23,1832
8/4/2021,CABFBBAZZ,0.77,548
8/4/2021,CABFBCAZZ,0.68,380
8/4/2021,CABCDAAZZ,0.8,44
8/4/2021,CABCDBAZZ,0.41,22
8/4/2021,CABCDCAZZ,2.84,80
8/4/2021,CACIAAAZZ,7.42,201
8/4/2021,CACIABAZZ,1.47,63
8/4/2021,CACIACAZZ,2.79,874
8/4/2021,CACIADAZZ,4.45,4570
8/4/2021,CABDCAAZZ,2.57,61
8/4/2021,CABDCBAZZ,0.71,138
8/4/2021,CABDCCAZZ,1.06,532
8/4/2021,CABBZAAZZ,0.93,872
8/4/2021,CABBZBAZZ,0.6,883
8/4/2021,CABBZCAZZ,2.39,1396
8/4/2021,CABBZDAZZ,0.24,306
8/4/2021,CABBCAAZZ,4.24,6657
8/4/2021,CAGAIAAZZ,0.79,38
8/4/2021,CAGAIBAZZ,0.5,124
8/4/2021,CAGAICAZZ,2.79,1175
8/4/2021,CAADCAAZZ,0.23,118
8/4/2021,CAADCBAZZ,0.77,886
8/4/2021,CAADCCAZZ,0.64,708
8/4/2021,CADECAAZZ,0.76,12
8/4/2021,CADECBAZZ,1.12,9
8/4/2021,CADECCAZZ,0.62,25
8/4/2021,CACFEAAZZ,1.26,658
8/4/2021,CACFEBAZZ,7.16,2160
8/4/2021,CACFECAZZ,1.19,851
8/4/2021,CABZAAAZZ,1.58,4241
8/4/2021,CABZABAZZ,0.71,736
8/4/2021,CABZACAZZ,0.79,540
8/4/2021,CADFAAAZZ,1.09,397
8/4/2021,CADFABAZZ,1.57,408
8/4/2021,CADFACAZZ,0.69,566
8/4/2021,CACBEAAZZ,4.03,1654
8/4/2021,CACBEBAZZ,1,649
8/4/2021,CACBECAZZ,0.98,439
8/4/2021,CAFBFAAZZ,1.79,776
8/4/2021,CAFBFBAZZ,0.96,237
8/4/2021,CAFBFCAZZ,2.34,266
8/4/2021,CABAAAAZZ,0.81,142
8/4/2021,CABAABAZZ,0.32,94
8/4/2021,CABAACAZZ,2.23,1154
8/4/2021,CAZZCAAZZ,0.84,444
8/4/2021,CAZZCBAZZ,0.96,771
8/4/2021,CAZZCCAZZ,2,1244
8/4/2021,CAHZBAAZZ,0.35,54
8/4/2021,CAHZBBAZZ,0.99,252
8/4/2021,CAHZBCAZZ,0.27,130
8/4/2021,CACAEAAZZ,0.79,877
8/4/2021,CACAEBAZZ,0.92,2521
8/4/2021,CACAECAZZ,1.45,437
8/4/2021,CCAFBIAAZ,0.43,301
8/4/2021,CCAFBIBAZ,1.4,545
8/4/2021,CCAFBICAZ,0.74,494
8/4/2021,CCAFBIDAZ,0.88,999
8/4/2021,CAAFHAAZZ,6.19,678
8/4/2021,CAAFHBAZZ,2,135
8/4/2021,CAAFHCAZZ,0.36,100
8/4/2021,CAAFCAAZZ,0.37,128
8/4/2021,CAAFCBAZZ,1.37,1548
8/4/2021,CAAFCCAZZ,0.31,130
8/4/2021,CACBBAAZZ,0.6,53
8/4/2021,CACBBBAZZ,2.02,166
8/4/2021,CACBBCAZZ,0.46,346
8/4/2021,CAZICAAZZ,0.3,98
8/4/2021,CAZICBAZZ,1.27,442
8/4/2021,CAZICCAZZ,0.73,291
8/4/2021,CAZICDAZZ,0.75,179
8/4/2021,CAZAZAAZZ,0.81,615
8/4/2021,CAZAZBAZZ,0.8,318
8/4/2021,CAHBBAAZZ,0.9,201
8/4/2021,CAHBBBAZZ,0.38,47
8/4/2021,CAHBBCAZZ,1.05,26
8/4/2021,CAZEFAAZZ,0.39,128
8/4/2021,CAZEFBAZZ,0.43,347
8/4/2021,CAZEFCAZZ,0.36,121
8/4/2021,CABZGAAZZ,0.81,688
8/4/2021,CABZGBAZZ,1.26,1278
8/4/2021,CABZGCAZZ,0.89,512
8/4/2021,CAAZHAAZZ,1,512
8/4/2021,CAAZHBAZZ,3.59,793
8/4/2021,CAAZHCAZZ,1.34,1110
8/4/2021,CADIBGAZZ,0.46,270
8/4/2021,CADIBHAZZ,0.61,121
8/4/2021,CABZFAAZZ,1.58,604
8/4/2021,CABZFBAZZ,1.5,729
8/4/2021,CABZFCAZZ,2.67,358
